InvoiceID,InvoiceSequenceID,OMONumber,InvoiceBillAmount,InvoicePayAmount,SalesTax,AdminFee,PaymentID,ChargeAmount,Payment Term,InvoiceStatus,InvoiceDate,DateTransferDoF,DaysDel
1,EC15750,EC15750,570,570,50.59,142.5,1477864,763.09,60,NotDispute,02-08-2012,3/20/2012,On-Time
2,2287837,EC24042,615.8,615.8,27.71,246.32,1510832,889.83,60,NotDispute,3/29/2012,5/18/2012,On-Time
3,2306628,EC24042,423.82,423.82,19.07,169.53,1525494,612.42,60,NotDispute,4/30/2012,06-06-2012,On-Time
4,2332806,EC24042,177.46,177.46,7.99,70.98,1548913,256.43,60,NotDispute,5/31/2012,7/20/2012,On-Time
1,2273160,EC24042,698.11,698.11,31.41,279.24,1505037,1008.76,60,NotDispute,2/28/2012,4/20/2012,On-Time
2,2288726,EC22810,125.15,125.15,5.63,50.06,1509911,180.84,60,NotDispute,3/29/2012,4/20/2012,On-Time
3,2306997,EC22810,98.06,98.06,4.41,39.22,1525490,141.69,60,NotDispute,4/30/2012,06-06-2012,On-Time
4,2332678,EC22810,102.91,102.91,4.63,41.16,1548519,148.7,60,NotDispute,5/31/2012,7/20/2012,On-Time
1,2273274,EC22810,110.33,110.33,4.96,44.13,1505184,159.42,60,NotDispute,2/28/2012,4/20/2012,On-Time
2,2288781,EC24017,258.35,258.35,11.63,103.34,1511004,373.32,60,NotDispute,3/30/2012,5/18/2012,On-Time
3,2306184,EC24017,167.35,167.35,7.53,66.94,1525523,241.82,60,NotDispute,05-01-2012,06-06-2012,On-Time
4,2333215,EC24017,83.99,83.99,3.78,33.6,1550683,121.37,60,NotDispute,06-01-2012,7/20/2012,On-Time
1,2273651,EC24017,338.27,338.27,15.22,135.31,1505703,488.8,60,NotDispute,2/29/2012,4/20/2012,On-Time
1,15119,EC17065,244.35,244.35,11,97.74,1477681,353.09,60,Dispute,01-05-2012,4/20/2012,60DayDel
1,EC18297,EC18297,100,100,8.88,40,1505860,148.88,60,NotDispute,3/15/2012,4/20/2012,On-Time
3,2305883,EC23418,241.28,241.28,10.86,96.51,1525411,348.65,60,NotDispute,4/27/2012,06-06-2012,On-Time
4,2332572,EC23418,88.55,88.55,3.98,35.42,1548714,127.95,60,NotDispute,5/21/2012,7/20/2012,90PDayDel
5,2348513,EC23418,142.37,142.37,6.41,56.95,1564553,205.73,60,NotDispute,6/25/2012,7/20/2012,On-Time
1,2272091,EC23418,319.39,319.39,14.37,127.76,1506198,461.52,60,NotDispute,2/23/2012,4/20/2012,On-Time
2,2286641,EC23418,298.32,298.32,13.42,119.33,1507079,431.07,60,NotDispute,3/20/2012,4/20/2012,On-Time
3,2306364,EC20073,45.79,45.79,2.06,18.32,1525100,66.17,60,NotDispute,4/19/2012,06-06-2012,On-Time
4,2308661,EC20073,35.67,35.67,1.61,14.27,1547877,51.55,60,NotDispute,5/18/2012,7/20/2012,30DayDel
5,2335955,EC20073,133.52,97.85,4.4,39.14,1564119,141.39,60,NotDispute,6/19/2012,7/20/2012,On-Time
6,2365376,EC20073,18,18,0.81,7.2,1582161,26.01,60,NotDispute,7/19/2012,9/20/2012,30DayDel
1,2269911,EC20073,45.32,45.32,2.04,18.13,1493646,65.49,60,NotDispute,2/21/2012,4/20/2012,On-Time
2,2286458,EC20073,39.71,39.71,1.79,15.88,1507115,57.38,60,NotDispute,3/21/2012,4/20/2012,On-Time
3,2290896,EC23017,264.49,264.49,11.9,105.8,1524945,382.19,60,NotDispute,04-10-2012,06-06-2012,On-Time
4,2309390,EC23017,167.74,167.74,7.55,67.1,1547996,242.39,60,NotDispute,05-09-2012,7/20/2012,30DayDel
5,2335300,EC23017,129.73,129.73,5.84,51.89,1551315,187.46,60,NotDispute,06-11-2012,7/20/2012,On-Time
1,2272098,EC23017,403.51,403.51,18.16,161.4,1505966,583.07,60,NotDispute,02-08-2012,4/20/2012,30DayDel
2,2285545,EC23017,349.58,349.58,15.73,139.83,1507325,505.14,60,NotDispute,03-09-2012,4/20/2012,On-Time
1,EC24300,EC24300,239,239,21.21,95.6,1507457,355.81,60,NotDispute,04-02-2012,4/20/2012,On-Time
1,EC20181,EC20181,21.25,21.25,1.89,8.5,1507142,31.64,60,NotDispute,02-08-2012,4/20/2012,30DayDel
1,2290518,EC22816,223.64,214.01,9.63,85.6,1522480,309.24,60,NotDispute,04-04-2012,5/18/2012,On-Time
10,2713205,EE01322,68.29,-509.28,-22.92,0,,0,60,NotDispute,03-03-2014,,90PDayDel
3,2334972,EC22816,221.11,221.11,9.95,88.44,1551339,319.5,60,NotDispute,06-08-2012,7/20/2012,On-Time
4,2336031,EC22816,436.2,417.44,18.78,166.98,1551595,603.2,60,Dispute,03-07-2012,7/20/2012,90DayDel
2,2308224,EC22816,192.67,184.43,8.3,73.77,1551714,266.5,60,NotDispute,05-07-2012,7/20/2012,30DayDel
1,EC12728,EC12728,100,100,8.88,25,1522828,133.88,60,NotDispute,4/27/2012,5/18/2012,On-Time
1,EC27249,EC27249,490,490,43.49,196,1525391,729.49,60,NotDispute,05-05-2012,06-06-2012,On-Time
1,EC25711,EC25711,274,274,24.32,109.6,1523026,407.92,60,NotDispute,4/18/2012,06-06-2012,On-Time
1,EC25075,EC25075,175,175,15.53,70,1523531,260.53,60,NotDispute,3/22/2012,06-06-2012,30DayDel
1,EC19830,EC19830,1975,1975,175.28,790,1547854,2940.28,60,Dispute,2/17/2012,7/20/2012,90PDayDel
1,DC00454,DC00454,952,952,84.49,380.8,1550526,1417.29,60,NotDispute,05-09-2012,7/20/2012,30DayDel
1,EC29179,EC29179,240,240,21.3,96,1551521,357.3,60,NotDispute,06-12-2012,7/20/2012,On-Time
1,EC21414,EC21414,24.25,24.25,2.15,9.7,1551683,36.1,60,Dispute,2/27/2012,7/20/2012,90DayDel
1,2349185,ED01166,52.87,52.87,2.38,21.15,1566130,76.4,60,NotDispute,07-02-2012,08-10-2012,On-Time
2,2365801,ED01166,49.49,49.49,2.23,19.8,1582750,71.52,60,NotDispute,7/30/2012,9/20/2012,On-Time
3,2381747,ED01166,46.89,46.89,2.11,18.76,1598114,67.76,60,NotDispute,8/29/2012,10/19/2012,On-Time
4,2397394,ED01166,49.12,49.12,2.21,19.65,1612423,70.98,60,NotDispute,9/27/2012,10/19/2012,On-Time
5,2412643,ED01166,97.36,97.36,4.38,38.94,1628392,140.68,60,NotDispute,10/26/2012,12/20/2012,On-Time
6,2429455,ED01166,248.49,248.49,11.18,99.4,1643868,359.07,60,NotDispute,11/28/2012,1/18/2013,On-Time
7,2477741,ED01166,325.43,325.43,14.64,130.17,1659965,470.24,60,NotDispute,12/28/2012,2/20/2013,On-Time
8,2494991,ED01166,417.27,417.27,18.78,166.91,1688623,602.96,60,NotDispute,1/29/2013,4/19/2013,30DayDel
9,2509669,ED01166,362.13,362.13,16.3,144.85,1690208,523.28,60,NotDispute,2/27/2013,3/20/2013,On-Time
10,2526101,ED01166,326.35,326.35,14.69,130.54,1707580,471.58,60,NotDispute,3/27/2013,4/19/2013,On-Time
11,2542557,ED01166,262.85,262.85,11.83,105.14,1724008,379.82,60,NotDispute,4/29/2013,6/21/2013,On-Time
12,2558542,ED01166,133.55,133.55,6.01,53.42,1739290,192.98,60,NotDispute,5/30/2013,6/21/2013,On-Time
13,2574570,ED01166,74.75,74.75,3.36,29.9,1754464,108.01,60,NotDispute,6/27/2013,8/21/2013,On-Time
1,EC20502,EC20502,450,450,39.94,180,1551525,669.94,60,Dispute,2/17/2012,7/20/2012,90PDayDel
1,EC26891,EC26891,50,50,4.44,20,1566615,74.44,60,Dispute,05-10-2012,08-10-2012,60DayDel
1,2349659,ED01038,72.92,72.92,3.28,29.17,1567011,105.37,60,NotDispute,07-03-2012,08-10-2012,On-Time
2,2367433,ED01038,78.43,78.43,3.53,31.37,1583308,113.33,60,NotDispute,08-03-2012,9/20/2012,On-Time
3,2382648,ED01038,83.92,83.92,3.78,33.57,1598948,121.27,60,NotDispute,09-05-2012,10/19/2012,On-Time
4,2398081,ED01038,72.62,72.62,3.27,29.05,1614492,104.94,60,NotDispute,10-03-2012,11/20/2012,On-Time
5,2413873,ED01038,157.08,157.08,7.07,62.83,1628804,226.98,60,NotDispute,11-01-2012,12/20/2012,On-Time
6,2430007,ED01038,355.59,355.59,16,142.24,1645349,513.83,60,NotDispute,12-04-2012,1/18/2013,On-Time
7,2479189,ED01038,481,481,21.65,192.4,1660915,695.05,60,NotDispute,01-04-2013,2/20/2013,On-Time
8,2494923,ED01038,567.05,567.05,25.52,226.82,1688712,819.39,60,NotDispute,02-04-2013,3/20/2013,On-Time
9,2511432,ED01038,474.14,474.14,21.34,189.66,1693019,685.14,60,NotDispute,03-05-2013,4/19/2013,On-Time
10,2526984,ED01038,374.31,374.31,16.84,149.72,1707667,540.87,60,NotDispute,04-03-2013,4/19/2013,On-Time
11,2543911,ED01038,312.16,312.16,14.05,124.86,1725496,451.07,60,NotDispute,05-06-2013,6/21/2013,On-Time
12,2559564,ED01038,152.26,152.26,6.85,60.9,1739857,220.01,60,NotDispute,06-05-2013,7/18/2013,On-Time
13,2575770,ED01038,88.02,88.02,3.96,35.21,1755847,127.19,60,NotDispute,07-05-2013,8/21/2013,On-Time
1,EC25413,EC25413,409,409,36.3,163.6,1547981,608.9,60,Dispute,4/20/2012,7/20/2012,60DayDel
1,EC30556,EC30556,9.7,9.7,0.86,3.88,1579293,14.44,60,Dispute,06-04-2012,9/20/2012,60DayDel
1,EB10542,EB10542,100,100,8.88,25,1566734,133.88,60,NotDispute,7/15/2012,08-10-2012,On-Time
1,EC22353,EC22353,485,485,43.04,194,1583361,722.04,60,NotDispute,8/14/2012,9/20/2012,On-Time
1,ED03812,ED03812,1540,1540,136.68,616,1598521,2292.68,60,NotDispute,8/29/2012,10/19/2012,On-Time
1,ED05252,ED05252,100,100,8.88,40,1599102,148.88,60,NotDispute,09-01-2012,10/19/2012,On-Time
1,ED02321,ED02321,33.95,33.95,3.01,13.58,1599609,50.54,60,Dispute,7/16/2012,10/19/2012,60DayDel
1,ED03832,ED03832,53.35,53.35,4.73,21.34,1627837,79.42,60,Dispute,08-08-2012,12/20/2012,90DayDel
1,ED02991,ED02991,8.5,8.5,0.75,3.4,1627709,12.65,60,Dispute,7/26/2012,12/20/2012,90DayDel
1,ED12678,ED12678,100,100,8.88,40,1661004,148.88,60,NotDispute,01-08-2013,2/20/2013,On-Time
1,ED08941,ED08941,100,100,8.88,40,1672896,148.88,60,NotDispute,12-04-2012,2/20/2013,30DayDel
1,ED13485,ED13485,50,50,4.44,20,1674399,74.44,60,NotDispute,01-07-2013,2/20/2013,On-Time
1,27911,ED12203,836.2,836.2,37.63,334.48,1676348,1208.31,60,Dispute,12/14/2012,3/20/2013,60DayDel
1,ED11424,ED11424,50,50,4.44,20,1673377,74.44,60,NotDispute,12-11-2012,2/20/2013,30DayDel
1,ED12822,ED12822,336,336,29.82,134.4,1675745,500.22,60,NotDispute,12/27/2012,2/20/2013,On-Time
1,ED10988,ED10988,545,545,48.37,218,1691203,811.37,60,NotDispute,1/30/2013,4/19/2013,30DayDel
1,ED11285,ED11285,150,150,13.31,60,1689602,223.31,60,NotDispute,2/16/2013,3/20/2013,On-Time
1,ED14907,ED14907,3000,2750,244.06,1100,1692547,4094.06,60,NotDispute,2/28/2013,4/19/2013,On-Time
1,ED16525,ED16525,150,150,13.31,60,1692853,223.31,60,NotDispute,2/21/2013,4/19/2013,On-Time
1,ED13162,ED13162,372,372,33.02,148.8,1705281,553.82,60,NotDispute,02-11-2013,4/19/2013,30DayDel
3,43-2039-2250-00,E103413,284.14,0,0,0,,0,60,NotDispute,08-11-2000,,90PDayDel
1,02520-54048,E112050,27.59,52.59,2.1,15,49188,69.69,60,Dispute,01-11-2001,10/22/2001,90PDayDel
2,02520-54048,E112050,752.57,752.57,30.1,75,59209,857.67,60,Dispute,03-07-2001,7/19/2001,90DayDel
3,02520-54048,E112050,266.62,266.62,10.66,39.99,64170,317.27,60,Dispute,05-11-2001,10/22/2001,90PDayDel
4,02520-54048,E112050,169.51,169.51,6.78,25.43,70689,201.72,60,Dispute,7/17/2001,10/22/2001,60DayDel
1,9171,E115033,261.32,261.32,10.45,39.2,43199,310.97,60,NotDispute,1/29/2001,3/20/2001,On-Time
2,9810,E115033,723.2,723.2,28.93,75,47947,827.13,60,NotDispute,3/13/2001,4/20/2001,On-Time
3,10183,E115033,583.26,583.26,23.33,75,53873,681.59,60,Dispute,4/16/2001,10/22/2001,90PDayDel
4,10404,E115033,226.31,226.31,9.05,33.95,60887,269.31,60,Dispute,5/23/2001,10/22/2001,90PDayDel
5,10444,E115033,43.38,43.38,1.74,15,63105,60.12,60,Dispute,6/20/2001,10/22/2001,90DayDel
1,E116956,E116956,70,70,5.78,15,70652,90.78,60,Dispute,2/27/2001,11/19/2001,90PDayDel
1,E124849,E124849,4281,4281,353.18,75,67678,4709.18,60,NotDispute,08-10-2001,10/22/2001,30DayDel
1,E124855,E124855,75,70,5.78,15,140226,90.78,60,Dispute,9/19/2002,12/20/2002,60DayDel
1,E202395,E202395,3000,3000,247.5,75,83026,3322.5,60,NotDispute,01-04-2002,2/19/2002,On-Time
1,00871-39345,E205730,216.1,216.1,8.64,32.42,73253,257.16,60,NotDispute,9/14/2001,11/19/2001,30DayDel
2,00871-39345,E205730,269.03,269.03,10.76,40.35,76151,320.14,60,Dispute,10/17/2001,8/20/2003,90PDayDel
3,00871-39345,E205730,744.01,474.98,19,71.25,80472,565.23,60,NotDispute,11/14/2001,1/22/2002,30DayDel
4,00871-39345,E205730,1261.25,786.27,31.45,75,82543,892.72,60,NotDispute,12/17/2001,2/19/2002,30DayDel
5,00871-39345,E205730,709.41,709.41,28.38,75,86975,812.79,60,NotDispute,1/16/2002,3/21/2002,30DayDel
6,00871-39345,E205730,594.48,594.48,23.78,75,91442,693.26,60,NotDispute,2/15/2002,4/19/2002,30DayDel
7,00871-39345,E205730,353.92,353.92,14.16,53.09,96531,421.17,60,NotDispute,4/18/2002,5/17/2002,On-Time
8,00871-39345,E205730,136.42,136.42,5.46,20.46,104196,162.34,60,NotDispute,5/29/2002,7/19/2002,On-Time
1,E217386,E217386,325,325,26.81,48.75,94990,400.56,60,NotDispute,04-08-2002,5/17/2002,On-Time
1,E220072,E220072,3200,3200,264,75,115653,3539,60,NotDispute,5/28/2002,8/19/2002,30DayDel
1,E222152,E222152,379,379,31.27,56.85,324984,467.12,60,Dispute,09-07-2002,8/20/2004,90PDayDel
1,E222389,E222389,900,900,77.63,75,232739,1052.63,60,NotDispute,8/14/2003,10/24/2003,30DayDel
1,E300349,E300349,785,785,64.76,75,117617,924.76,60,NotDispute,7/29/2002,9/20/2002,On-Time
1,E301364,E301364,70,70,5.78,15,133363,90.78,60,NotDispute,9/20/2002,11/20/2002,30DayDel
1,512273813,E302068,191.33,191.33,7.65,28.7,118144,227.68,60,NotDispute,8/20/2002,9/20/2002,On-Time
2,512273813,E302068,207.26,207.26,8.29,31.09,139729,246.64,60,NotDispute,10/18/2002,12/20/2002,30DayDel
3,512273813,E302068,562.12,562.12,22.48,75,155210,659.6,60,NotDispute,12/17/2002,2/20/2003,30DayDel
4,512273813,E302068,1191.04,1191.04,47.64,75,172365,1313.68,60,NotDispute,2/19/2003,3/20/2003,On-Time
5,512273813,E302068,970.44,970.44,38.82,75,191588,1084.26,60,NotDispute,4/17/2003,5/20/2003,On-Time
6,512273813,E302068,233.89,233.89,9.36,35.08,202041,278.33,60,NotDispute,5/19/2003,6/20/2003,On-Time
1,4.83E+14,E302370,218.49,218.49,8.74,32.77,117956,260,60,NotDispute,8/19/2002,9/20/2002,On-Time
3,4.83E+14,E302370,146.11,36.26,1.45,15,,52.71,60,NotDispute,11/18/2002,,90PDayDel
2,4.83E+14,E302370,248.19,248.19,9.93,37.23,,295.35,60,NotDispute,9/18/2002,,90PDayDel
1,E308316,E308316,399,399,32.92,59.85,183252,491.77,60,Dispute,11/26/2002,5/20/2003,90PDayDel
1,E311151,E311151,14.2,14.2,1.17,15,158940,30.37,60,Dispute,12/16/2002,3/20/2003,60DayDel
1,12570,E311372,257.18,257.18,10.29,38.58,149729,306.05,60,NotDispute,12/14/2002,1/21/2003,On-Time
1,E312280,E312280,1459,1459,120.37,75,165356,1654.37,60,NotDispute,1/25/2003,3/20/2003,On-Time
1,E316422,E316422,7.3,7.3,0.6,15,182759,22.9,60,Dispute,03-05-2003,9/19/2003,90PDayDel
1,5287,E317603,309.38,309.38,12.38,46.41,182255,368.17,60,NotDispute,03-12-2003,5/20/2003,30DayDel
1,E318341,E318341,595,595,49.09,75,301277,719.09,60,Dispute,5/17/2003,4/20/2004,90PDayDel
1,E320946,E320946,744,744,61.38,75,204343,880.38,60,NotDispute,05-03-2003,7/18/2003,30DayDel
1,6.33E+14,E402002,182.5,182.5,7.53,27.38,222362,217.41,60,NotDispute,7/31/2003,9/19/2003,On-Time
2,6.33E+14,E402002,122.84,122.84,5.07,18.43,241544,146.34,60,NotDispute,9/30/2003,11/20/2003,On-Time
3,6.33E+14,E402002,256.88,256.88,10.6,38.53,251755,306.01,60,NotDispute,10/30/2003,12/22/2003,On-Time
16,263567449,E302139,1471.55,0,0,0,,0,60,NotDispute,02-10-2003,,90PDayDel
4,6.33E+14,E402002,258.69,258.69,10.67,38.8,261456,308.16,60,NotDispute,12-02-2003,1/21/2004,On-Time
5,6.33E+14,E402002,242.44,242.44,10,36.37,271502,288.81,60,NotDispute,01-02-2004,2/23/2004,On-Time
6,6.33E+14,E402002,244.65,244.65,10.09,36.7,282862,291.44,60,NotDispute,02-02-2004,3/22/2004,On-Time
7,6.33E+14,E402002,313.36,313.36,12.93,47,293082,373.29,60,NotDispute,03-03-2004,4/20/2004,On-Time
8,6.33E+14,E402002,246.16,246.16,10.15,36.92,303780,293.23,60,NotDispute,04-01-2004,5/17/2004,On-Time
9,6.33E+14,E402002,238.8,238.8,9.85,35.82,313420,284.47,60,NotDispute,4/30/2004,6/18/2004,On-Time
10,6.33E+14,E402002,246.93,246.93,10.19,37.04,324192,294.16,60,NotDispute,06-01-2004,7/22/2004,On-Time
11,6.33E+14,E402002,287.86,0,0,0,,0,60,NotDispute,6/30/2004,,90PDayDel
1,E402271,E402271,2283,2283,196.91,75,233649,2554.91,60,NotDispute,08-12-2003,10/24/2003,30DayDel
1,E407160,E407160,8.4,8.4,0.72,15,253431,24.12,60,Dispute,10/24/2003,2/23/2004,90DayDel
1,E407823,E407823,60,60,5.18,15,375635,80.18,60,Dispute,10/17/2004,5/20/2005,90PDayDel
1,E408318,E408318,70,70,6.04,15,291888,91.04,60,NotDispute,02-10-2004,4/20/2004,30DayDel
1,E408999,E408999,70,70,6.04,15,271463,91.04,60,NotDispute,12-05-2003,2/23/2004,30DayDel
1,E411688,E411688,70,70,6.04,15,292048,91.04,60,NotDispute,2/15/2004,4/20/2004,30DayDel
1,E416676,E416676,892,892,76.94,75,341969,1043.94,60,Dispute,3/30/2004,4/20/2005,90PDayDel
1,E422489,E422489,750,750,64.69,75,343299,889.69,60,Dispute,06-04-2004,9/20/2004,60DayDel
1,E423941,E423941,15,15,1.29,15,333470,31.29,60,Dispute,5/16/2004,4/20/2005,90PDayDel
1,E425074,E425074,70,70,6.04,15,334053,91.04,60,Dispute,6/14/2004,1/20/2005,90PDayDel
1,E500085,E500085,774,774,66.76,75,344096,915.76,60,NotDispute,7/18/2004,9/20/2004,30DayDel
1,E513483,E513483,70,70,6.04,15,384048,91.04,60,NotDispute,12-04-2004,1/20/2005,On-Time
1,E518609,E518609,70,70,6.04,15,423478,91.04,60,NotDispute,04-08-2005,6/20/2005,30DayDel
1,E518679,E518679,14,14,1.21,15,423757,30.21,60,Dispute,2/15/2005,6/20/2005,90DayDel
1,E518704,E518704,8253.25,8253.25,711.84,75,464243,9040.09,60,NotDispute,7/25/2005,9/20/2005,On-Time
1,E523608,E523608,70,70,6.04,15,422392,91.04,60,NotDispute,03-04-2005,5/20/2005,30DayDel
1,E523929,E523929,75,70,6.04,15,443982,91.04,60,NotDispute,5/19/2005,7/20/2005,30DayDel
1,E523945,E523945,575,575,49.59,75,432561,699.59,60,Dispute,3/18/2005,6/20/2005,60DayDel
1,E525735,E525735,485,485,41.83,72.75,424480,599.58,60,NotDispute,4/18/2005,5/20/2005,On-Time
1,E527242,E527242,70,70,6.04,15,431143,91.04,60,NotDispute,4/17/2005,6/20/2005,30DayDel
1,E527635,E527635,45.5,45.5,3.92,15,444913,64.42,60,NotDispute,4/25/2005,7/20/2005,30DayDel
1,E529424,E529424,1030,1030,88.84,75,474010,1193.84,60,Dispute,06-03-2005,11/22/2005,90PDayDel
1,E532655,E532655,14,14,1.21,15,446575,30.21,60,NotDispute,06-05-2005,7/20/2005,On-Time
1,E534815,E534815,17.5,17.5,1.51,15,465706,34.01,60,NotDispute,07-07-2005,9/20/2005,30DayDel
1,E535426,E535426,31.5,31.5,2.72,15,473279,49.22,60,Dispute,07-08-2005,10/19/2005,60DayDel
1,E608393,E608393,70,70,6.04,15,497860,91.04,60,NotDispute,10-12-2005,12/20/2005,30DayDel
1,E613341,E613341,7,7,0.6,15,516842,22.6,60,Dispute,11-11-2005,2/21/2006,60DayDel
1,E614828,E614828,38.5,38.5,3.32,15,526548,56.82,60,NotDispute,12-10-2005,2/21/2006,30DayDel
1,E616168,E616168,14,14,1.21,15,527680,30.21,60,Dispute,12-10-2005,3/20/2006,60DayDel
1,E618691,E618691,50,50,4.31,15,550067,69.31,60,Dispute,1/31/2006,5/19/2006,60DayDel
1,E621258,E621258,892,892,76.94,75,539759,1043.94,60,NotDispute,1/28/2006,4/20/2006,30DayDel
1,E621991,E621991,786,589.5,50.84,75,592755,715.34,60,Dispute,03-02-2006,9/20/2006,90PDayDel
1,E623595,E623595,275,275,23.72,41.25,539836,339.97,60,NotDispute,02-09-2006,4/20/2006,30DayDel
1,D600331,D600331,425,425,36.66,63.75,592488,525.41,60,NotDispute,07-11-2006,9/20/2006,30DayDel
1,E638378,E638378,493,493,42.52,73.95,611549,609.47,60,Dispute,7/21/2006,10/20/2006,60DayDel
1,E705877,E705877,7.5,7.5,0.65,15,614494,23.15,60,NotDispute,09-02-2006,11/16/2006,30DayDel
1,E711281,E711281,12,12,1.04,15,635196,28.04,60,NotDispute,10/31/2006,1/19/2007,30DayDel
1,E711691,E711691,6,6,0.52,15,635670,21.52,60,NotDispute,10/31/2006,1/19/2007,30DayDel
1,E719044,E719044,6,6,0.52,15,675616,21.52,60,Dispute,1/30/2007,5/18/2007,60DayDel
1,E719858,E719858,6112,6112,527.16,75,697060,6714.16,60,NotDispute,4/30/2007,6/20/2007,On-Time
1,E720984,E720984,21,21,1.81,15,685872,37.81,60,Dispute,02-08-2007,5/18/2007,60DayDel
1,E722425,E722425,12,12,1.04,15,687751,28.04,60,NotDispute,04-10-2007,6/20/2007,30DayDel
1,E723247,E723247,8320,8070,696.04,75,698178,8841.04,60,Dispute,03-07-2007,7/20/2007,90DayDel
1,E723494,E723494,70,70,6.04,15,676683,91.04,60,NotDispute,3/27/2007,5/18/2007,On-Time
1,E724827,E724827,50,50,4.31,15,686438,69.31,60,NotDispute,4/18/2007,5/18/2007,On-Time
1,E726580,E726580,389,389,33.55,58.35,687736,480.9,60,NotDispute,4/16/2007,6/20/2007,30DayDel
1,E726880,E726880,4.35,4.35,0.38,15,696727,19.73,60,NotDispute,04-10-2007,6/20/2007,30DayDel
1,E728928,E728928,59.5,59.5,5.13,15,687508,79.63,60,NotDispute,05-02-2007,6/20/2007,On-Time
1,E803126,E803126,53.55,53.55,4.62,15,719195,73.17,60,NotDispute,08-03-2007,9/20/2007,On-Time
1,E803980,E803980,21,21,1.81,15,740783,37.81,60,Dispute,8/15/2007,11/15/2007,60DayDel
1,E808562,E808562,21,21,1.76,15,760514,37.76,60,NotDispute,10-09-2007,12/20/2007,30DayDel
1,E810074,E810074,369,369,30.9,55.35,763201,455.25,60,NotDispute,11/15/2007,1/18/2008,30DayDel
1,E813129,E813129,15.75,15.75,1.32,15,783695,32.07,60,Dispute,11/29/2007,3/20/2008,60DayDel
1,E814843,E814843,47.6,47.6,3.99,15,774043,66.59,60,NotDispute,12/17/2007,2/20/2008,30DayDel
1,E818973,E818973,41.65,41.65,3.49,15,782585,60.14,60,NotDispute,1/15/2008,2/20/2008,On-Time
1,E820852,E820852,340,340,28.48,51,798155,419.48,60,NotDispute,02-02-2008,4/18/2008,30DayDel
1,E821801,E821801,739,739,61.89,110.85,819612,911.74,60,Dispute,2/22/2008,6/20/2008,60DayDel
1,E823902,E823902,70,70,5.86,10.5,818729,86.36,60,NotDispute,03-07-2008,5/20/2008,30DayDel
1,E825124,E825124,23.8,23.8,1.99,3.57,797749,29.36,60,NotDispute,03-10-2008,4/18/2008,On-Time
1,E825476,E825476,70,70,5.86,10.5,806652,86.36,60,NotDispute,03-12-2008,4/18/2008,On-Time
1,E827872,E827872,165,165,13.82,24.75,821416,203.57,60,NotDispute,4/18/2008,6/20/2008,30DayDel
1,E836496,E836496,34.65,34.65,2.9,5.2,864875,42.75,60,NotDispute,07-02-2008,9/19/2008,30DayDel
1,E900187,E900187,15.42,15.42,1.29,2.31,892754,19.02,60,Dispute,07-03-2008,12-10-2008,90PDayDel
1,1608313,E900293,83.22,83.22,3.33,12.48,855787,99.03,60,NotDispute,08-01-2008,9/19/2008,On-Time
3,1670963,E900293,79.5,70.62,2.82,10.59,904503,84.03,60,NotDispute,11-03-2008,1/20/2009,30DayDel
4,1673807,E900293,141.67,71.05,2.84,10.66,907437,84.55,60,NotDispute,12-02-2008,1/20/2009,On-Time
5,1686313,E900293,152.04,80.99,3.24,12.15,920263,96.38,60,NotDispute,01-02-2009,2/17/2009,On-Time
6,1700379,E900293,182.81,101.82,4.07,15.27,933633,121.16,60,NotDispute,02-02-2009,3/20/2009,On-Time
7,1725923,E900293,71.49,71.49,2.86,10.72,958844,85.07,60,NotDispute,03-03-2009,4/20/2009,On-Time
8,1740400,E900293,112.65,41.16,1.65,6.17,973101,48.98,60,NotDispute,04-01-2009,5/20/2009,On-Time
9,1754275,E900293,75.22,34.06,1.36,5.11,986825,40.53,60,NotDispute,05-01-2009,6/19/2009,On-Time
10,1759345,E900293,61.9,27.84,1.11,4.18,991814,33.13,60,NotDispute,06-02-2009,7/20/2009,On-Time
11,1782820,E900293,21,21,0.84,3.15,1013826,24.99,60,NotDispute,07-02-2009,8/20/2009,On-Time
2,1644191,E900293,74.34,-8.88,-0.36,0,,0,60,NotDispute,09-04-2008,,90PDayDel
1,E902895,E902895,873,873,73.11,130.95,877849,1077.06,60,NotDispute,8/26/2008,10/20/2008,On-Time
1,E905332,E905332,90,90,7.54,13.5,864787,111.04,60,NotDispute,08-11-2008,9/19/2008,On-Time
1,E905370,E905370,5.9,5.9,0.52,0.89,1232488,7.31,60,NotDispute,9/28/2010,11/18/2010,On-Time
1,E906560,E906560,89.25,89.25,7.47,13.39,865600,110.11,60,Dispute,4/30/2008,9/19/2008,90DayDel
1,E906981,E906981,56.54,56.54,4.74,8.48,1071297,69.76,60,Dispute,8/27/2008,12/18/2009,90PDayDel
1,E909761,E909761,20.56,20.56,1.72,3.08,903154,25.36,60,Dispute,9/25/2008,1/20/2009,60DayDel
1,E916630,E916630,899,899,75.29,134.85,916569,1109.14,60,NotDispute,12-08-2008,2/17/2009,30DayDel
1,E929233,E929233,14.75,14.75,1.24,2.21,988882,18.2,60,Dispute,3/31/2009,7/20/2009,60DayDel
1,E934089,E934089,480,480,40.2,72,990001,592.2,60,NotDispute,5/17/2009,7/20/2009,30DayDel
1,E934091,E934091,70,70,5.86,10.5,971503,86.36,60,NotDispute,04-10-2009,5/20/2009,On-Time
